BRAND  ,PRODUCT  ,PRODUCT TYPE  ,WEIGHT  ,EXT1  ,EXT2  ,  ITEM CODE,ITEM NAME  ,PRODUCT TYPECODE  ,MFR. NAME  ,ALIAS NAME  ,ITEM SHORT NAME  ,UPC/EAN CODE  ,  SELLING,  MRP,  PUR.PRICE,  LANDING COST,  DECIMALS REQUIRED,  ITEM DISCOUNT %,INCLUSIVE TAX  ,  SALES TAX%,  PURCHASE TAX%,  COST WITHOUT TAX,MAIN DISTRIBUTOR NAME  ,ACTIVITY STATUS  ,  SPL RATE,IS WEIGHTABLE  ,  GST CODE,GST%  ,HSN CODE  ,PURCHASE GST CALC ON  ,  PURCHASE ABATEMENT %,SALES GST CALC ON  ,  SALES ABATEMENT %,DIST GST NO  ,APPLY SELLING RATE FROM MASTER  ,GIFT VOUCHER TYPE  ,INDENT/REORDER GENERATIONTYPE  ,INDENT/REORDER FORMULA  ,CONVERSION ALLOWED  ,  MINIMUM SHELF LIFE,RETURN PERIOD DAYS  ,IS CANCELLABLE?  ,VAT UOM  ,COMMODITY DESCRIPTION  ,  COMMODITY CODE,SALETAX EXEMPT APPLICABLE  
PARACHUTE  ,HAIR OIL  ,COSMETICS  ,0  ,0  ,0  ,  5345,NIHAR JASMIN HARE OIL RS.20  ,1  ,NA  ,  ,NIHAR JASMIN HARE OIL RS.20  ,8901088771993  ,20.0,20.0, 17.50, 17.50,0.0,0.0,YES  ,0.,0.0, 17.50,MAHESH TRADING CO  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33059019  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24ADXPJ8929K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIHAR  ,HAIR OIL  ,COSMETICS  ,0  ,0  ,0  ,  2994,NIHAR SHANTI AMLA 69ML  ,1  ,NA  ,  ,NIHAR SHANTI AMLA 69ML  ,8901088748025  ,19.0,20.0,17.0,17.0,0.0,0.0,YES  ,0.,0.0,17.0,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33059019  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
PARACHUTE  ,HAIR OIL  ,COSMETICS  ,0  ,0  ,0  ,  5446,NIHAR SHANTI AMLA HAIR OIL RS 10/-  ,1  ,NA  ,  ,NIHAR SHANTI AMLA HAIR OIL RS 10/-  ,8901088757065  ,10.0,10.0,8.0,8.0,0.0,0.0,YES  ,0.,0.0,8.0,MAHESH TRADING CO  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33059011  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24ADXPJ8929K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
KNIFE  ,PLASTIC PRODUCT  ,PLASTIC  ,0  ,0  ,0  ,  4755,NIKA MUCH KACHI BIG 1PC  ,1  ,NA  ,04755200050  ,NIKA MUCH KACHI BIG 1PC  ,04755200050  ,50.0,95.0,28.0,28.0,0.0,0.0,YES  ,0.,0.0,28.0,MAA UMA TRADING  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24GZZPK1508P1ZJ  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,10G  ,0  ,0  ,  4090,NIMBU FUL 25G.  ,1  ,NA  ,  ,NIMBU FUL 25G.  ,  ,10.0,20.0,  0.78,  0.78,0.0,0.0,YES  ,0.,0.0,  0.78,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,100G  ,0  ,0  ,  1946,NIMBU FULL 100G  ,1  ,NA  ,  ,NIMBU FULL 100G  ,  ,30.0,45.0,  10.54,  10.54,0.0,0.0,YES  ,0.,0.0,  10.54,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,100G  ,0  ,0  ,  4609,NIMBU FULL 250GM  ,1  ,NA  ,  ,NIMBU FULL 250GM  ,  ,50.0,75.0,  30.22,  30.22,0.0,0.0,YES  ,0.,0.0,  30.22,JAI DURGA TRADING COMPANY  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24ABZPG2764R1ZQ  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,20G  ,0  ,0  ,  1944,NIMBU FULL 25G  ,1  ,NA  ,  ,NIMBU FULL 25G  ,  ,10.0,15.0,  1.96,  1.96,0.0,0.0,YES  ,0.,0.0,  1.96,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,50G  ,0  ,0  ,  1945,NIMBU FULL 50G  ,1  ,NA  ,  ,NIMBU FULL 50G  ,  ,20.0,30.0, 4.90, 4.90,0.0,0.0,YES  ,0.,0.0, 4.90,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,0  ,0  ,0  ,  2509,NIMBU FULL BULK  ,1  ,NA  ,  ,NIMBU FULL BULK  ,  ,140.0,180.0,105.0, 105.40,3.0,0.0,YES  ,0.,0.0, 105.40,NA  ,REGULAR  ,0.0,Yes  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,20G  ,0  ,0  ,  4608,NIMBU FULL MINI PAK  ,1  ,NA  ,  ,NIMBU FULL MINI PAK  ,  ,5.0,15.0,  0.78,  0.78,0.0,0.0,YES  ,0.,0.0,  0.78,JAI DURGA TRADING COMPANY  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24ABZPG2764R1ZQ  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
VIM  ,DISH BAR  ,SOAP  ,0  ,0  ,0  ,  5754,NIP FENA MAHABAR 100X4  ,1  ,NA  ,  ,NIP FENA MAHABAR 100X4  ,8901190206857  ,28.0,30.0,  21.19,25.0,0.0,0.0,YES  ,0.,0.0,25.0,JAY MAHAKAL AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34054000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AATFJ4929L1ZP  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
VIM  ,DISH BAR  ,SOAP  ,0  ,0  ,0  ,  5259,NIP FENA MAHABAR BAR 80GM  ,1  ,NA  ,  ,NIP FENA MAHABAR BAR 80GM  ,8901190206741  ,  4.75,5.0,  3.57,  4.21,0.0,0.0,YES  ,0.,0.0,  4.21,JAY MAHAKAL AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34054000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AATFJ4929L1ZP  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
VIM  ,DISH BAR  ,SOAP  ,0  ,0  ,0  ,  4062,NIP NATURE & SHAKTI 105GX4  ,1  ,NA  ,  ,NIP NATURE & SHAKTI 105GX4  ,8901190206574  ,29.0,30.0,  21.19,25.0,0.0,0.0,YES  ,0.,0.0,25.0,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34054000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIPPO  ,LIGHTER  ,KITCHEN  ,0  ,0  ,0  ,  1730,NIPPO GAS LIGHTER 1PCS  ,1  ,NA  ,  ,NIPPO GAS LIGHTER 1PCS  ,  ,80.0,190.0,70.0,0.0,0.0,0.0,YES  ,0.,0.0,0.0,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,96131000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,WASHING POWDER  ,COSMETICS  ,0  ,0  ,0  ,  4696,NIRMA ADVANCE DETERGENT NET 1KG  ,1  ,NA  ,  ,NIRMA ADVANCE DETERGENT NET 1KG  ,8901108145056  ,70.0,75.0,38.0,38.0,0.0,0.0,YES  ,0.,0.0,38.0,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029011  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,BODY SOAP  ,COSMETICS  ,0  ,0  ,0  ,  3365,NIRMA BEAUTY SOAP GREEN 100GX5PC  ,1  ,NA  ,  ,NIRMA BEAUTY SOAP GREEN 100GX5PC  ,8901108172625  ,100.0,115.0, 80.50,  84.52,0.0,0.0,YES  ,0.,0.0,  84.52,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,34011110  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,BODY SOAP  ,COSMETICS  ,0  ,0  ,0  ,  3364,NIRMA BEAUTY SOAP WHITE 100GX5PC  ,1  ,NA  ,  ,NIRMA BEAUTY SOAP WHITE 100GX5PC  ,8901108174629  ,100.0,115.0, 80.50,  84.52,0.0,0.0,YES  ,0.,0.0,  84.52,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,34011110  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,KAPDA SOAP  ,COSMETICS  ,0  ,0  ,0  ,  1459,NIRMA DETERGENT CAKE 100G  ,1  ,NA  ,  ,SURF EXCEL MATIC TOPLOAD 1LTR  ,8901108101076  ,5.0,5.0,  3.73, 4.40,0.0,0.0,YES  ,0.,0.0, 4.40,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029012  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,BODY SOAP  ,COSMETICS  ,0  ,0  ,0  ,  1643,NIRMA GRADE1 SANDAL TURMERIC 500G  ,1  ,NA  ,  ,GODREJ LIME ALOEVERA 5X100G  ,8901108184024  ,100.0,115.0, 80.50,  84.52,0.0,0.0,YES  ,0.,0.0,  84.52,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,34011110  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,BODY SOAP  ,COSMETICS  ,0  ,0  ,0  ,  1642,NIRMA LIME FRESH 500G  ,1  ,NA  ,  ,GODREJ LIME ALOEVERA 5X100G  ,8901108175053  ,110.0,114.0, 80.50,  84.52,0.0,0.0,YES  ,0.,0.0,  84.52,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,34011110  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,BODY SOAP  ,COSMETICS  ,0  ,0  ,0  ,  1613,NIRMA PINK BEAUTY SOAP 4X50G  ,1  ,NA  ,  ,GODREJ LIME ALOEVERA 5X100G  ,8901108171130  ,38.0,40.0,  28.84,  30.29,0.0,0.0,YES  ,0.,0.0,  30.29,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,34011110  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,BODY SOAP  ,COSMETICS  ,0  ,0  ,0  ,  1644,NIRMA PINK BEAUTY SOAP 500G  ,1  ,NA  ,  ,GODREJ LIME ALOEVERA 5X100G  ,8901108171628  ,100.0,115.0, 80.50,  84.52,0.0,0.0,YES  ,0.,0.0,  84.52,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,34011110  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,IODISED SALT  ,COOKING  ,0  ,0  ,0  ,  2325,NIRMA SALT IODISED 1KG  ,1  ,NA  ,  ,NIRMA SALT IODISED 1KG  ,8901108166020  ,18.0,20.0,  13.92,  13.92,0.0,0.0,YES  ,0.,0.0,  13.92,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,25010090  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,IODISED SALT  ,COOKING  ,0  ,0  ,0  ,  953,NIRMA SALT IODISED 2KG  ,1  ,NA  ,  ,NIRMA SALT IODISED 2KG  ,8901108166037  ,35.0,40.0, 26.80, 26.80,0.0,0.0,YES  ,0.,0.0, 26.80,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,25010090  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,KAPDA SOAP  ,COSMETICS  ,0  ,0  ,0  ,  1462,NIRMA SHAKTI DETERGENT CAKE 240G  ,1  ,NA  ,  ,SURF EXCEL MATIC TOPLOAD 1LTR  ,8901108111662  , 9.50,10.0,  6.75,  7.96,0.0,0.0,YES  ,0.,0.0,  7.96,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029012  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,KAPDA SOAP  ,COSMETICS  ,0  ,0  ,0  ,  1460,NIRMA SHAKTI DETERGENT CAKE100G RS.5  ,1  ,NA  ,  ,NIRMA SHAKTI DETERGENT CAKE100G RS.5  ,8901108111075  ,5.0,5.0,  3.48, 4.10,0.0,0.0,YES  ,0.,0.0, 4.10,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029012  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,WASHING POWDER  ,COSMETICS  ,0  ,0  ,0  ,  6105,NIRMA SUPER BLUE POWDER 1KG  ,1  ,NA  ,  ,NIRMA SUPER BLUE POWDER 1KG  ,8901108139079  ,100.0,110.0,  77.86,  91.87,0.0,0.0,YES  ,0.,0.0,  91.87,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029011  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,KAPDA SOAP  ,COSMETICS  ,0  ,0  ,0  ,  3080,NIRMA SUPER DETERGENT CAKE 150G+40G FREE  ,1  ,NA  ,  ,NIRMA SUPER DETERGENT CAKE 150G+40G FREE  ,8901108102226  , 9.10,10.0,  7.06,  8.34,0.0,0.0,YES  ,0.,0.0,  8.34,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029012  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,KAPDA SOAP  ,COSMETICS  ,0  ,0  ,0  ,  1461,NIRMA SUPER DETERGENT CAKE 165G  ,1  ,NA  ,  ,SURF EXCEL MATIC TOPLOAD 1LTR  ,8901108102219  ,9.0,10.0,  7.06,  7.87,0.0,0.0,YES  ,0.,0.0,  7.87,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029012  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,KAPDA SOAP  ,COSMETICS  ,0  ,0  ,0  ,  1463,NIRMA SUPER DETERGENT CAKE 1KG  ,1  ,NA  ,  ,SURF EXCEL MATIC TOPLOAD 1LTR  ,8901108102752  ,59.0,70.0,  48.04,  56.69,0.0,0.0,YES  ,0.,0.0,  56.69,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029012  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,WASHING POWDER  ,COSMETICS  ,0  ,0  ,0  ,  1526,NIRMA WASHING POWDER 1KG  ,1  ,NA  ,  ,SURF EXCEL MATIC TOPLOAD 1LTR  ,8901108136061  ,75.0,80.0,  57.28,  67.59,0.0,0.0,YES  ,0.,0.0,  67.59,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029011  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,WASHING POWDER  ,COSMETICS  ,0  ,0  ,0  ,  1524,NIRMA WASHING POWDER 2KG  ,1  ,NA  ,  ,SURF EXCEL MATIC TOPLOAD 1LTR  ,8901108136238  ,120.0,128.0,  94.83, 111.90,0.0,0.0,YES  ,0.,0.0, 111.90,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029011  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NIRMA  ,WASHING POWDER  ,COSMETICS  ,0  ,0  ,0  ,  1525,NIRMA WASHING POWDER 500G  ,1  ,NA  ,  ,SURF EXCEL MATIC TOPLOAD 1LTR  ,8901108136047  ,30.0,32.0,  23.65,  27.91,0.0,0.0,YES  ,0.,0.0,  27.91,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029011  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHA  ,MEHNDI  ,COSMETICS  ,0  ,0  ,0  ,  3228,NISHA BURGENDY RED 15GT  ,1  ,NA  ,  ,NISHA BURGENDY RED 15GT  ,8906015584509  ,14.0,15.0, 8.50, 8.50,0.0,0.0,YES  ,0.,0.0, 8.50,MANGI LAL MANDHI  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,14041019  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHA  ,MEHNDI  ,COSMETICS  ,0  ,0  ,0  ,  1204,NISHA NATURAL BLACK 10G  ,1  ,NA  ,  ,KAJAL HENNA RACHNI MEHANDI 500G  ,8906015580235  ,10.0,15.0, 8.50, 8.50,0.0,0.0,YES  ,0.,0.0, 8.50,MANGI LAL MANDHI  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,14041019  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHA  ,MEHNDI  ,COSMETICS  ,0  ,0  ,0  ,  1203,NISHA NATURAL BROWN 15G  ,1  ,NA  ,  ,KAJAL HENNA RACHNI MEHANDI 500G  ,8906015580228  ,10.0,15.0, 8.50, 8.50,0.0,0.0,YES  ,0.,0.0, 8.50,MANGI LAL MANDHI  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,14041019  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHA  ,MEHNDI  ,COSMETICS  ,0  ,0  ,0  ,  4493,NISHA NATURAL BROWN 15GM  ,1  ,NA  ,  ,NISHA NATURAL BROWN 15GM  ,8906015589085  ,10.0,10.0,7.0,7.0,0.0,0.0,YES  ,0.,0.0,7.0,MANGI LAL MANDHI  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,14041019  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHA  ,MEHNDI  ,COSMETICS  ,0  ,0  ,0  ,  5044,NISHA NATURE MATE BROWN RS.10  ,1  ,NA  ,  ,NISHA NATURE MATE BROWN RS.10  ,8904471710661  ,10.0,10.0,6.0,6.0,0.0,0.0,YES  ,0.,0.0,6.0,MANGI LAL MANDHI  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,14041019  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHA  ,MEHNDI  ,COSMETICS  ,0  ,0  ,0  ,  3230,NISHA NATUREMATE ORIGINAL BLACK 10G  ,1  ,NA  ,  ,NISHA NATUREMATE ORIGINAL BLACK 10G  ,8906015589078  ,10.0,10.0, 6.50, 6.50,0.0,0.0,YES  ,0.,0.0, 6.50,MANGI LAL MANDHI  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,14041019  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHALL  ,SODA  ,FOOD  ,0  ,0  ,0  ,  1152,NISHALL BAKING POWDER 50G  ,1  ,NA  ,  ,REMI GULAB JAL 100ML  ,8906117240006  ,25.0,30.0,  17.14,  17.64,0.0,0.0,YES  ,0.,0.0,  17.64,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,2102300  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHALL  ,SODA  ,FOOD  ,0  ,0  ,0  ,  1151,NISHALL BAKING SODA 50G  ,1  ,NA  ,  ,REMI GULAB JAL 100ML  ,8906117240013  ,30.0,33.0, 17.80,  20.58,0.0,0.0,YES  ,0.,0.0,  20.58,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,2102300  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHALL  ,COCOA PAWDER  ,FOOD  ,0  ,0  ,0  ,  4693,NISHALL C M C POWDER 50G  ,1  ,NA  ,  ,NISHALL C M C POWDER 50G  ,8906117240624  ,50.0,60.0,20.0,20.0,0.0,0.0,YES  ,0.,0.0,20.0,NISHALL TRADERS  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,11022000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AABHJ1679R1ZQ  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHALL  ,COCOA PAWDER  ,FOOD  ,0  ,0  ,0  ,  4692,NISHALL CHOCOLATE POWDER HOT COLD RECIPE 50G  ,1  ,NA  ,  ,NISHALL CHOCOLATE POWDER HOT COLD RECIPE 50G  ,8906117240082  ,45.0,50.0,  29.67,  30.53,0.0,0.0,YES  ,0.,0.0,  30.53,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,18050000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHALL  ,COCOA PAWDER  ,FOOD  ,0  ,0  ,0  ,  1150,NISHALL COCOA POWDER 50G  ,1  ,NA  ,  ,REMI GULAB JAL 100ML  ,8906117240099  ,100.0,120.0,30.0,30.0,0.0,0.0,YES  ,0.,0.0,30.0,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,18050000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHALL  ,COCOA PAWDER  ,FOOD  ,0  ,0  ,0  ,  3158,NISHALL CORNFLOUR 100G N  ,1  ,NA  ,  ,NISHALL CORNFLOUR 100G N  ,  ,20.0,20.0,  10.48,  10.78,0.0,0.0,YES  ,0.,0.0,  10.78,ARIHANT SALES AGENCY  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,11081200  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AXKPS3817J1Z4  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHALL  ,COCOA PAWDER  ,FOOD  ,0  ,0  ,0  ,  2938,NISHALL CORNFLOUR 200G PAUCH  ,1  ,NA  ,  ,NISHALL CORNFLOUR 200G PAUCH  ,8906117240051  ,30.0,36.0,  20.95,  21.61,0.0,0.0,YES  ,0.,0.0,  21.61,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,18050000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
NISHALL  ,COCOA PAWDER  ,FOOD  ,0  ,0  ,0  ,  1268,NISHALL CORNFLOUR 500GM  ,1  ,NA  ,  ,NISHALL CORNFLOUR 500GM  ,8906117240068  ,50.0,65.0,  31.42,  32.33,0.0,0.0,YES  ,0.,0.0,  32.33,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,18050000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
